election_id,election_name,election_date,state,total_seats,pollster,predictions_json,actual_results_json
maharashtra_2024,2024 Maharashtra Legislative Assembly election,2024-11-20,Maharashtra,288,Poll Diary,"{""Maha Yuti"": [122, 186], ""MVA"": [69, 121], ""Others"": [10, 27]}","{""Maha Yuti"": 235, ""MVA"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,2024-11-20,Maharashtra,288,People's Insight,"{""Maha Yuti"": [213, 213], ""MVA"": [60, 60], ""Others"": [15, 15]}","{""Maha Yuti"": 235, ""MVA"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,2024-11-20,Maharashtra,288,Axis My India,"{""Maha Yuti"": [178, 200], ""MVA"": [82, 102], ""Others"": [6, 12]}","{""Maha Yuti"": 235, ""MVA"": 50, ""Others"": 3}"
maharashtra_2024,2024 Maharashtra Legislative Assembly election,2024-11-20,Maharashtra,288,CNX,"{""Maha Yuti"": [160, 179], ""MVA"": [100, 119], ""Others"": [6, 12]}","{""Maha Yuti"": 235, ""MVA"": 50, ""Others"": 3}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,Axis My India,"{""NDA"": [17, 27], ""MGB"": [49, 59], ""Others"": [1, 6]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,People's Insight,"{""NDA"": [42, 42], ""MGB"": [33, 33], ""Others"": [6, 6]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,Chanakya Strategies,"{""NDA"": [45, 50], ""MGB"": [35, 38], ""Others"": [3, 5]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,Dainik Bhaskar,"{""NDA"": [37, 40], ""MGB"": [36, 39], ""Others"": [0, 2]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,Electoral Edge,"{""NDA"": [32, 32], ""MGB"": [42, 42], ""Others"": [7, 7]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,Matrize,"{""NDA"": [42, 47], ""MGB"": [25, 30], ""Others"": [1, 4]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,P-Marq,"{""NDA"": [31, 40], ""MGB"": [37, 47], ""Others"": [6, 8]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,Times Now - JVC,"{""NDA"": [40, 44], ""MGB"": [30, 40], ""Others"": [1, 1]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
jharkhand_2024,2024 Jharkhand Legislative Assembly election,2024-11-20,Jharkhand,81,People's Pulse,"{""NDA"": [44, 53], ""MGB"": [25, 37], ""Others"": [5, 9]}","{""MGB"": 56, ""NDA"": 24, ""Others"": 1}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,Dainik Bhaskar,"{""BJP"": [19, 29], ""INDIA"": [44, 54], ""Others"": [1, 6]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,People's Insight,"{""BJP"": [53, 53], ""INDIA"": [31, 31], ""Others"": [6, 6]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,DHRUV,"{""BJP"": [27, 27], ""INDIA"": [57, 57], ""Others"": [6, 6]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,Matrize,"{""BJP"": [18, 24], ""INDIA"": [55, 62], ""Others"": [5, 14]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,CVoter,"{""BJP"": [20, 28], ""INDIA"": [50, 58], ""Others"": [10, 16]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,Politique Marquer,"{""BJP"": [31, 31], ""INDIA"": [56, 56], ""Others"": [3, 3]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
haryana_2024,2024 Haryana Legislative Assembly election,2024-10-05,Haryana,90,People's Pulse,"{""BJP"": [20, 32], ""INDIA"": [49, 61], ""Others"": [5, 9]}","{""BJP"": 48, ""INDIA"": 37, ""Others"": 5}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,2024-10-01,Jammu and Kashmir,90,CVoter,"{""INDIA"": [40, 48], ""BJP"": [27, 32], ""JKPDP"": [6, 12], ""Others"": [6, 11]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,2024-10-01,Jammu and Kashmir,90,People's Pulse,"{""INDIA"": [46, 50], ""BJP"": [23, 27], ""JKPDP"": [7, 11], ""Others"": [4, 6]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,2024-10-01,Jammu and Kashmir,90,Axis My India,"{""INDIA"": [35, 45], ""BJP"": [24, 34], ""JKPDP"": [4, 6], ""Others"": [8, 23]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,2024-10-01,Jammu and Kashmir,90,Gulistan News,"{""INDIA"": [31, 36], ""BJP"": [28, 30], ""JKPDP"": [5, 7], ""Others"": [6, 16]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
jammu_kashmir_2024,2024 Jammu and Kashmir Legislative Assembly election,2024-10-01,Jammu and Kashmir,90,Poll of Polls,"{""INDIA"": [42, 42], ""BJP"": [27, 27], ""JKPDP"": [7, 7], ""Others"": [14, 14]}","{""INDIA"": 49, ""BJP"": 29, ""JKPDP"": 3, ""Others"": 9}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,2024-05-13,Andhra Pradesh,175,KK Surveys and Strategies,"{""YSRCP"": [14, 14], ""Kutami"": [161, 161], ""INDIA"": [0, 0]}","{""Kutami"": 164, ""YSRCP"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,2024-05-13,Andhra Pradesh,175,RISE,"{""YSRCP"": [58, 58], ""Kutami"": [115, 115], ""INDIA"": [1, 1]}","{""Kutami"": 164, ""YSRCP"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,2024-05-13,Andhra Pradesh,175,People's Pulse,"{""YSRCP"": [45, 60], ""Kutami"": [111, 135], ""INDIA"": [0, 0]}","{""Kutami"": 164, ""YSRCP"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,2024-05-13,Andhra Pradesh,175,Axis My India,"{""YSRCP"": [55, 77], ""Kutami"": [98, 120], ""INDIA"": [0, 2]}","{""Kutami"": 164, ""YSRCP"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,2024-05-13,Andhra Pradesh,175,AARA,"{""YSRCP"": [94, 104], ""Kutami"": [71, 81], ""INDIA"": [0, 0]}","{""Kutami"": 164, ""YSRCP"": 11, ""INDIA"": 0}"
andhra_pradesh_2024,2024 Andhra Pradesh Legislative Assembly election,2024-05-13,Andhra Pradesh,175,ETG,"{""YSRCP"": [117, 125], ""Kutami"": [50, 58], ""INDIA"": [0, 0]}","{""Kutami"": 164, ""YSRCP"": 11, ""INDIA"": 0}"
odisha_2024,2024 Odisha Legislative Assembly election,2024-06-04,Odisha,147,Axis My India,"{""BJP"": [62, 80], ""BJD"": [62, 80], ""INC"": [5, 8]}","{""BJP"": 78, ""BJD"": 51, ""INC"": 14}"
odisha_2024,2024 Odisha Legislative Assembly election,2024-06-04,Odisha,147,ETG,"{""BJP"": [30, 38], ""BJD"": [100, 115], ""INC"": [4, 7]}","{""BJP"": 78, ""BJD"": 51, ""INC"": 14}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,CVoter,"{""INC"": [100, 112], ""BJP"": [83, 95], ""JD(S)"": [21, 29], ""Others"": [2, 6]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Axis My India,"{""INC"": [122, 140], ""BJP"": [62, 80], ""JD(S)"": [20, 25], ""Others"": [0, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,CNX,"{""INC"": [110, 120], ""BJP"": [80, 90], ""JD(S)"": [20, 24], ""Others"": [1, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Today's Chanakya,"{""INC"": [120, 120], ""BJP"": [92, 92], ""JD(S)"": [12, 12], ""Others"": [0, 0]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,People's Insight,"{""INC"": [108, 108], ""BJP"": [98, 98], ""JD(S)"": [18, 18], ""Others"": [0, 0]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,News Nation-CGS,"{""INC"": [86, 86], ""BJP"": [114, 114], ""JD(S)"": [21, 21], ""Others"": [3, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,P-Marq,"{""INC"": [94, 108], ""BJP"": [85, 100], ""JD(S)"": [24, 32], ""Others"": [2, 6]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Jan Ki Baat,"{""INC"": [91, 106], ""BJP"": [94, 117], ""JD(S)"": [14, 24], ""Others"": [0, 2]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,ETG,"{""INC"": [113, 113], ""BJP"": [85, 85], ""JD(S)"": [23, 23], ""Others"": [3, 3]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Polstrat,"{""INC"": [99, 109], ""BJP"": [88, 98], ""JD(S)"": [21, 26], ""Others"": [0, 4]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Matrize,"{""INC"": [103, 118], ""BJP"": [79, 94], ""JD(S)"": [25, 33], ""Others"": [2, 5]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
karnataka_2023,2023 Karnataka Legislative Assembly election,2023-05-10,Karnataka,224,Poll of Polls,"{""INC"": [109, 109], ""BJP"": [91, 91], ""JD(S)"": [22, 22], ""Others"": [2, 2]}","{""INC"": 135, ""BJP"": 66, ""JD(S)"": 19, ""Others"": 4}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Axis My India,"{""INC"": [40, 50], ""BJP"": [36, 46], ""Others"": [1, 5]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,CNX,"{""INC"": [46, 56], ""BJP"": [30, 40], ""Others"": [3, 5]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Polstrat,"{""INC"": [40, 50], ""BJP"": [35, 45], ""Others"": [0, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,CVoter,"{""INC"": [41, 53], ""BJP"": [36, 48], ""Others"": [0, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Today's Chanakya,"{""INC"": [49, 65], ""BJP"": [25, 41], ""Others"": [0, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,People's Insight,"{""INC"": [23, 23], ""BJP"": [67, 67], ""Others"": [0, 0]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Matrize,"{""INC"": [44, 52], ""BJP"": [34, 42], ""Others"": [0, 2]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Dainik Bhaskar,"{""INC"": [46, 55], ""BJP"": [35, 45], ""Others"": [0, 10]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,ETG,"{""INC"": [48, 56], ""BJP"": [32, 40], ""Others"": [2, 4]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Jan Ki Baat,"{""INC"": [42, 53], ""BJP"": [34, 45], ""Others"": [3, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
chhattisgarh_2023,2023 Chhattisgarh Legislative Assembly election,2023-11-30,Chhattisgarh,90,Poll of Polls,"{""INC"": [49, 49], ""BJP"": [38, 38], ""Others"": [3, 3]}","{""INC"": 35, ""BJP"": 54, ""Others"": 1}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,CVoter,"{""INC+"": [71, 91], ""BJP"": [94, 114], ""Others"": [9, 19]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Axis My India,"{""INC+"": [86, 106], ""BJP"": [80, 100], ""Others"": [9, 18]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Polstrat,"{""INC+"": [90, 100], ""BJP"": [100, 110], ""Others"": [5, 15]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Matrize,"{""INC+"": [65, 75], ""BJP"": [115, 130], ""Others"": [12, 19]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,People's Insight,"{""INC+"": [79, 79], ""BJP"": [112, 112], ""Others"": [8, 8]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,ETG,"{""INC+"": [56, 72], ""BJP"": [108, 128], ""Others"": [13, 21]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Jan Ki Baat,"{""INC+"": [62, 85], ""BJP"": [100, 122], ""Others"": [14, 15]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,CNX,"{""INC+"": [94, 104], ""BJP"": [80, 90], ""Others"": [14, 18]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Today's Chanakya,"{""INC+"": [101, 101], ""BJP"": [89, 89], ""Others"": [9, 9]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,P-Marq,"{""INC+"": [69, 91], ""BJP"": [105, 125], ""Others"": [5, 15]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Dainik Bhaskar,"{""INC+"": [85, 95], ""BJP"": [98, 105], ""Others"": [10, 15]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
rajasthan_2023,2023 Rajasthan Legislative Assembly election,2023-11-30,Rajasthan,200,Poll of Polls,"{""INC+"": [85, 85], ""BJP"": [105, 105], ""Others"": [10, 10]}","{""INC+"": 71, ""BJP"": 115, ""Others"": 14}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Axis My India,"{""BJP"": [140, 162], ""INC"": [68, 90], ""Others"": [0, 3]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Polstrat,"{""BJP"": [106, 116], ""INC"": [111, 121], ""Others"": [0, 6]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Matrize,"{""BJP"": [118, 130], ""INC"": [97, 107], ""Others"": [0, 2]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,People's Insight,"{""BJP"": [201, 201], ""INC"": [29, 29], ""Others"": [0, 0]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,ETG,"{""BJP"": [105, 117], ""INC"": [109, 125], ""Others"": [1, 5]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Jan Ki Baat,"{""BJP"": [100, 123], ""INC"": [102, 125], ""Others"": [5, 5]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,CVoter,"{""BJP"": [88, 112], ""INC"": [113, 137], ""Others"": [2, 8]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,CNX,"{""BJP"": [140, 159], ""INC"": [70, 89], ""Others"": [0, 3]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Today's Chanakya,"{""BJP"": [139, 163], ""INC"": [62, 86], ""Others"": [1, 9]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Dainik Bhaskar,"{""BJP"": [95, 115], ""INC"": [105, 120], ""Others"": [0, 15]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
madhya_pradesh_2023,2023 Madhya Pradesh Legislative Assembly election,2023-11-30,Madhya Pradesh,230,Poll of Polls,"{""BJP"": [124, 124], ""INC"": [102, 102], ""Others"": [4, 4]}","{""BJP"": 163, ""INC"": 66, ""Others"": 1}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,Matrize,"{""BRS"": [46, 56], ""INC+"": [58, 68], ""NDA"": [4, 9], ""Others"": [5, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
telangana_2023,2023 Telangana Legislative Assembly election,2023-11-30,Telangana,119,Jan Ki Baat,"{""BRS"": [40, 55], ""INC+"": [48, 64], ""NDA"": [7, 13], ""Others"": [4, 7]}","{""INC+"": 65, ""BRS"": 39, ""NDA"": 8, ""Others"": 7}"
